0.029739856719970703,5.354234E-01
0.1344590187072754,1.638675E+00
0.28684353828430176,1.709475E+00
0.39150214195251465,1.712510E+00
0.49524474143981934,1.708500E+00
0.6466679573059082,1.706234E+00
0.7513060569763184,1.704090E+00
0.854982852935791,1.705416E+00
1.006441354751587,1.704983E+00
1.1112017631530762,1.656827E+00
1.2635061740875244,1.705845E+00
1.3681716918945312,1.708136E+00
1.4718694686889648,1.710219E+00
1.623359203338623,1.709008E+00
1.728086233139038,1.711266E+00
1.8803081512451172,1.709801E+00
1.9849708080291748,1.707282E+00
2.0886900424957275,1.686043E+00
2.2402446269989014,1.713157E+00
2.344860553741455,1.714011E+00
2.448620319366455,1.711737E+00
2.5999763011932373,1.712254E+00
2.7046101093292236,1.712118E+00
2.808361768722534,1.713728E+00
2.95979642868042,1.715387E+00
3.064471483230591,1.684654E+00
3.1682043075561523,1.715959E+00
3.3196780681610107,1.711516E+00
3.4243407249450684,1.679570E+00
3.5280630588531494,1.715056E+00
3.679476261138916,1.713593E+00
3.784158706665039,1.716074E+00
3.887821912765503,1.715046E+00
4.039942264556885,1.669069E+00
4.144572734832764,1.713806E+00
4.296339750289917,1.714643E+00
4.4015443325042725,1.715810E+00
4.553330421447754,1.715598E+00
4.658244371414185,1.715971E+00
4.810370445251465,1.713044E+00
4.915042161941528,1.717299E+00
5.018755674362183,1.716836E+00
5.170199632644653,1.716961E+00
5.274864912033081,1.717134E+00
5.378650426864624,1.715851E+00
5.530059814453125,1.716990E+00
5.634777784347534,1.718329E+00
5.787036895751953,1.717633E+00
5.891690731048584,1.718615E+00
5.995416641235352,1.717273E+00
6.146887540817261,1.718686E+00
6.251554489135742,1.721625E+00
6.3552632331848145,1.719123E+00
6.506726503372192,1.719394E+00
6.61138916015625,1.718757E+00
6.715108633041382,1.721641E+00
6.866538047790527,1.720859E+00
6.971205949783325,1.718612E+00
7.074889659881592,1.719027E+00
7.22639536857605,1.717560E+00
7.33111572265625,1.722381E+00
7.483400344848633,1.721721E+00
7.588003635406494,1.719492E+00
7.691791534423828,1.720445E+00
7.843232870101929,1.720533E+00
7.947890758514404,1.718976E+00
8.05158281326294,1.636862E+00
8.203036785125732,1.718917E+00
8.307712316513062,1.721304E+00
8.411428928375244,1.721155E+00
8.5629243850708,1.720444E+00
8.667585134506226,1.720045E+00
8.771316528320312,1.720503E+00
8.922725200653076,1.719786E+00
9.027401685714722,1.719502E+00
9.131101369857788,1.497998E+00
9.282542705535889,1.720476E+00
9.387207984924316,1.720662E+00
9.490991353988647,1.720531E+00
9.642402172088623,1.721519E+00
9.747124671936035,1.721247E+00
9.899417161941528,1.721765E+00
10.004140853881836,1.719323E+00
10.156460046768188,1.713202E+00
10.261106967926025,1.719602E+00
10.36477518081665,1.718072E+00
10.51626968383789,1.720136E+00
10.620949745178223,1.718928E+00
10.724667072296143,1.720815E+00
10.87611174583435,1.724274E+00
10.98073935508728,1.721225E+00
11.084473609924316,1.716444E+00
11.235928297042847,1.724988E+00
11.34061074256897,1.722518E+00
11.444311141967773,1.724663E+00
11.595784664154053,1.723480E+00
11.700474977493286,1.725187E+00
11.804569005966187,1.722792E+00
11.955604553222656,1.724809E+00
12.060284614562988,1.684863E+00
12.164125680923462,1.724913E+00
12.315762042999268,1.725504E+00
12.420402526855469,1.724302E+00
12.572406768798828,1.722865E+00
12.67708683013916,1.726424E+00
12.780861139297485,1.724221E+00
12.932306051254272,1.725941E+00
13.036969661712646,1.697017E+00
13.140708684921265,1.720772E+00
13.292089462280273,1.722677E+00
13.39673137664795,1.725633E+00
13.500502824783325,1.727164E+00
13.651935577392578,1.724353E+00
13.75656533241272,1.725157E+00
13.860346555709839,1.725798E+00
14.011825799942017,1.723785E+00
14.116490602493286,1.701544E+00
14.26881718635559,1.723792E+00
14.37349271774292,1.727430E+00
14.477162837982178,1.724498E+00
14.628628492355347,1.725827E+00
14.733328342437744,1.726464E+00
14.88562822341919,1.727443E+00
14.990388870239258,1.727245E+00
15.142710447311401,1.725687E+00
15.247360229492188,1.725847E+00
15.35111117362976,1.727094E+00
15.502536058425903,1.725170E+00
15.607179880142212,1.728199E+00
15.71114706993103,1.726463E+00
15.862325191497803,1.726211E+00
15.96704888343811,1.724548E+00
16.070746898651123,1.719990E+00
16.222156524658203,1.727874E+00
16.326770544052124,1.727151E+00
16.430564880371094,1.726970E+00
16.582056522369385,1.725801E+00
16.68704080581665,1.726065E+00
16.839048147201538,1.727363E+00
16.943679809570312,1.726170E+00
17.047493934631348,1.658531E+00
17.19890069961548,1.724860E+00
17.303571462631226,1.727527E+00
17.40731191635132,1.726159E+00
17.55870819091797,1.728661E+00
17.663360357284546,1.727741E+00
17.767112970352173,1.727464E+00
17.918580770492554,1.729512E+00
18.023282289505005,1.729745E+00
18.17557644844055,1.728693E+00
18.280221700668335,1.729306E+00
18.38444185256958,1.728273E+00
18.53539252281189,1.729188E+00
18.640071392059326,1.725911E+00
18.74379825592041,1.729027E+00
18.895222187042236,1.727939E+00
18.999868154525757,1.728564E+00
19.103573083877563,1.436520E+00
19.25506067276001,1.728000E+00
19.35975480079651,1.728489E+00
19.463414192199707,1.727560E+00
19.61495590209961,1.727760E+00
19.72001075744629,1.728660E+00
19.871912956237793,1.728571E+00
19.976545810699463,1.730086E+00
20.080289125442505,1.534920E+00
20.23176145553589,1.729567E+00
20.33642888069153,1.726951E+00
